Tanggal,Tahun,Bulan,IdBahan,Jumlah_SPK,Total_Jumlah_Item,Total_Permintaan,Total_Aktual
3/1/2023,2023,3,B381,12,996,453.39,478.27
3/1/2023,2023,3,B387,1,127,132,123
3/1/2023,2023,3,B434,1,76,66,62
3/1/2023,2023,3,B492,1,7,0.29,0.32
3/1/2023,2023,3,B497,1,7,0.75,0.8
3/1/2023,2023,3,B508,1,45,5.87,5.04
4/1/2023,2023,4,B002,1,69,69,60
4/1/2023,2023,4,B009,1,1,94,110
4/1/2023,2023,4,B010,8,374,22.77,19.44
4/1/2023,2023,4,B011,2,6,1,0.84
4/1/2023,2023,4,B012,5,454,116.41,135.9
4/1/2023,2023,4,B013,3,421,71.1,81.87
4/1/2023,2023,4,B014,2,6,0.89,0.95
4/1/2023,2023,4,B015,2,31,9.59,10.58
4/1/2023,2023,4,B016,7,457,48.63,55.1
4/1/2023,2023,4,B018,1,2,12.25,13.37
4/1/2023,2023,4,B019,2,15,16,18
4/1/2023,2023,4,B020,2,15,15,16
4/1/2023,2023,4,B023,15,724,1352.5,1274.1
4/1/2023,2023,4,B029,1,69,70,76
4/1/2023,2023,4,B032,1,126,26.48,30.4
4/1/2023,2023,4,B038,1,1,0.07,0.08
4/1/2023,2023,4,B040,2,17,4.52,4.8
4/1/2023,2023,4,B042,1,10,2.74,2.96
4/1/2023,2023,4,B043,2,83,11.32,12.56
4/1/2023,2023,4,B049,1,196,46.99,42.34
4/1/2023,2023,4,B052,8,373,31.56,35.12
4/1/2023,2023,4,B053,2,4,1.82,1.91
4/1/2023,2023,4,B055,1,3,0.5,0.54
4/1/2023,2023,4,B057,7,37,6.11,7.06
4/1/2023,2023,4,B059,2,6,2.3,2.42
4/1/2023,2023,4,B062,3,118,27.1,30.35
4/1/2023,2023,4,B065,2,153,29.07,24.14
4/1/2023,2023,4,B066,1,16,0.78,0.92
4/1/2023,2023,4,B069,9,376,377,417
4/1/2023,2023,4,B071,15,835,162.2,184.94
4/1/2023,2023,4,B072,1,1,2,3
4/1/2023,2023,4,B075,1,1,8.85,10.05
4/1/2023,2023,4,B076,2,15,60,63
4/1/2023,2023,4,B077,9,377,515,473
4/1/2023,2023,4,B078,3,4,3.02,3.42
4/1/2023,2023,4,B079,6,174,19703,23192
4/1/2023,2023,4,B081,6,240,220.07,238.91
4/1/2023,2023,4,B082,5,123,612.68,648.49
4/1/2023,2023,4,B084,1,5,101.79,114.85
4/1/2023,2023,4,B086,1,2,41.39,44.61
4/1/2023,2023,4,B088,2,5,83.78,72.3
4/1/2023,2023,4,B089,1,159,4294.47,3840.69
4/1/2023,2023,4,B093,1,1,30.09,34.62
4/1/2023,2023,4,B096,3,10,248.44,276.22
4/1/2023,2023,4,B097,1,37,149.81,126.56
4/1/2023,2023,4,B102,7,359,2951.78,3120.55
4/1/2023,2023,4,B106,4,21,173.43,201.37
4/1/2023,2023,4,B108,8,369,748,864
4/1/2023,2023,4,B114,3,5,9,8
4/1/2023,2023,4,B115,2,7,9,10
4/1/2023,2023,4,B116,5,153,503,447
4/1/2023,2023,4,B117,2,153,29.83,25.77
4/1/2023,2023,4,B118,10,378,5174,6033
4/1/2023,2023,4,B119,7,135,135,155
4/1/2023,2023,4,B120,3,112,261,305
4/1/2023,2023,4,B123,8,369,368,325
4/1/2023,2023,4,B127,3,7,14,12
4/1/2023,2023,4,B131,1,37,39,45
4/1/2023,2023,4,B132,8,373,890.73,1027.27
4/1/2023,2023,4,B138,2,2,1.74,1.61
4/1/2023,2023,4,B143,2,3,5.88,6.87
4/1/2023,2023,4,B144,1,54,38.14,35.07
4/1/2023,2023,4,B145,1,14,13.82,15.05
4/1/2023,2023,4,B147,1,196,822.57,962.63
4/1/2023,2023,4,B149,1,1,1.58,1.8
4/1/2023,2023,4,B152,1,13,8.53,9.96
4/1/2023,2023,4,B153,1,1,2.07,1.79
4/1/2023,2023,4,B154,1,12,11.13,12.28
4/1/2023,2023,4,B158,2,8,26.25,29.86
4/1/2023,2023,4,B161,7,37,89.63,97.15
4/1/2023,2023,4,B164,1,2,12.29,13.73
4/1/2023,2023,4,B165,2,3,4.23,4
4/1/2023,2023,4,B168,1,3,3,4
4/1/2023,2023,4,B169,1,103,104,90
4/1/2023,2023,4,B170,1,2,5.84,6.74
4/1/2023,2023,4,B171,3,105,167,181
4/1/2023,2023,4,B175,9,191,188.38,211.28
4/1/2023,2023,4,B185,1,1,1,1
4/1/2023,2023,4,B188,1,8,8,9
4/1/2023,2023,4,B189,2,103,112,122
4/1/2023,2023,4,B192,15,904,153.18,175.95
4/1/2023,2023,4,B205,15,906,5019.35,4394.06
4/1/2023,2023,4,B207,1,69,70,65
4/1/2023,2023,4,B209,1,2,2,3
4/1/2023,2023,4,B212,1,1,1,1
4/1/2023,2023,4,B215,3,32,33,36
4/1/2023,2023,4,B227,1,1,6,7
4/1/2023,2023,4,B229,2,104,313.02,358.34
4/1/2023,2023,4,B237,15,710,130.76,150.93
4/1/2023,2023,4,B238,1,16,1.68,1.77
4/1/2023,2023,4,B239,14,810,606.27,565.66
4/1/2023,2023,4,B241,15,578,779.3,856.62
4/1/2023,2023,4,B242,6,286,90.42,97.09
4/1/2023,2023,4,B255,8,35,63.54,71.31
4/1/2023,2023,4,B259,6,174,9622,8850
4/1/2023,2023,4,B260,8,369,369,427
4/1/2023,2023,4,B261,3,7,7,6
4/1/2023,2023,4,B262,3,145,121.72,132.34
4/1/2023,2023,4,B263,9,345,165.63,152.82
4/1/2023,2023,4,B264,7,337,160.6,176.72
4/1/2023,2023,4,B265,14,329,277.47,310.87
4/1/2023,2023,4,B266,4,33,442,485
4/1/2023,2023,4,B269,7,540,285,329
4/1/2023,2023,4,B283,1,2,2,3
4/1/2023,2023,4,B301,1,103,320,359
4/1/2023,2023,4,B303,2,2,5,4
4/1/2023,2023,4,B304,1,25,26,24
4/1/2023,2023,4,B305,2,4,8,9
4/1/2023,2023,4,B309,3,7,7,6
4/1/2023,2023,4,B312,2,2,21,18
4/1/2023,2023,4,B314,2,105,166,175
4/1/2023,2023,4,B315,1,16,0.78,0.85
4/1/2023,2023,4,B319,15,830,267.98,225.22
4/1/2023,2023,4,B320,10,378,181.67,169.6
4/1/2023,2023,4,B321,10,378,5115,5760
4/1/2023,2023,4,B322,9,370,12865,14291
4/1/2023,2023,4,B323,1,69,66,73
4/1/2023,2023,4,B324,1,94,369,311
4/1/2023,2023,4,B325,1,103,170,161
4/1/2023,2023,4,B331,1,4,17,20
4/1/2023,2023,4,B333,1,7,34,39
4/1/2023,2023,4,B339,1,9,37,35
4/1/2023,2023,4,B344,1,9,35,39
4/1/2023,2023,4,B346,1,3,13,14
4/1/2023,2023,4,B352,3,111,112.38,92.99
4/1/2023,2023,4,B354,1,1,0.4,0.45
4/1/2023,2023,4,B356,1,2,1,2
4/1/2023,2023,4,B357,1,3,3,4
4/1/2023,2023,4,B372,7,330,928.4,980.15
4/1/2023,2023,4,B375,2,15,47.5,55.19
4/1/2023,2023,4,B376,1,190,488.24,427.61
4/1/2023,2023,4,B377,15,906,181.12,168.95
4/1/2023,2023,4,B380,1,152,83.56,91.49
4/1/2023,2023,4,B381,13,898,350.38,291.61
4/1/2023,2023,4,B387,1,108,105,111
4/1/2023,2023,4,B490,1,1,1.91,1.72
4/1/2023,2023,4,B492,1,16,0.62,0.72
4/1/2023,2023,4,B494,1,69,70,75
4/1/2023,2023,4,B497,1,16,1.64,1.35
4/1/2023,2023,4,B507,1,1,0.42,0.39
4/1/2023,2023,4,B508,1,9,7.76,8.23
5/1/2023,2023,5,B009,1,1,86,101
5/1/2023,2023,5,B010,8,353,20.69,22.05
5/1/2023,2023,5,B011,2,6,0.94,0.78
5/1/2023,2023,5,B012,6,640,160.58,188.13
5/1/2023,2023,5,B013,4,613,95.28,89.76
5/1/2023,2023,5,B014,2,6,0.96,1.07
5/1/2023,2023,5,B015,2,28,7.49,8.56
5/1/2023,2023,5,B016,8,645,70.08,74.81
5/1/2023,2023,5,B017,1,89,11.13,12.34
5/1/2023,2023,5,B018,3,95,175.37,194.65
5/1/2023,2023,5,B020,2,5,5,6
5/1/2023,2023,5,B021,1,47,177,191
5/1/2023,2023,5,B023,16,910,1497.82,1383.23
5/1/2023,2023,5,B025,1,2,2,3
5/1/2023,2023,5,B032,1,107,22.59,24.44
5/1/2023,2023,5,B040,2,140,59.76,54.42
5/1/2023,2023,5,B043,2,73,8.59,9.03
5/1/2023,2023,5,B047,1,5,1.05,1.21
5/1/2023,2023,5,B049,2,248,77.91,82.07
5/1/2023,2023,5,B052,9,375,33.3,37.29
5/1/2023,2023,5,B053,2,5,1.42,1.51
5/1/2023,2023,5,B055,1,4,0.57,0.47
5/1/2023,2023,5,B057,7,34,6.25,7.18
5/1/2023,2023,5,B062,4,131,28.08,30.23
5/1/2023,2023,5,B065,2,158,32.23,36.59
5/1/2023,2023,5,B066,1,15,0.72,0.76
5/1/2023,2023,5,B069,9,353,354,417
5/1/2023,2023,5,B071,16,924,226.37,245.75
5/1/2023,2023,5,B072,1,1,2,3
5/1/2023,2023,5,B075,1,1,9.4,10.59
5/1/2023,2023,5,B076,2,5,20,22
5/1/2023,2023,5,B077,9,354,466,388
5/1/2023,2023,5,B078,3,5,3.43,2.96
5/1/2023,2023,5,B079,7,187,21722,19427
5/1/2023,2023,5,B080,1,77,74,83
5/1/2023,2023,5,B081,7,319,496.68,408.99
5/1/2023,2023,5,B082,6,122,1231.21,1054.66
5/1/2023,2023,5,B084,4,30,445.59,474.48
5/1/2023,2023,5,B085,1,139,3587.7,3082.8
5/1/2023,2023,5,B086,1,2,40.63,45.17
5/1/2023,2023,5,B088,3,24,928.33,1073.51
5/1/2023,2023,5,B098,4,18,128.13,148.05
5/1/2023,2023,5,B102,7,340,2767.66,3205.56
5/1/2023,2023,5,B103,1,46,204.45,230.68
5/1/2023,2023,5,B104,1,2,17.03,13.97
5/1/2023,2023,5,B108,8,345,707,824
5/1/2023,2023,5,B110,2,63,176,206
5/1/2023,2023,5,B114,2,2,2,3
5/1/2023,2023,5,B115,3,9,15,13
5/1/2023,2023,5,B116,5,105,291,333
5/1/2023,2023,5,B117,2,158,31.79,27.27
5/1/2023,2023,5,B118,10,355,4788,5504
5/1/2023,2023,5,B119,6,121,120,100
5/1/2023,2023,5,B120,3,84,186,209
5/1/2023,2023,5,B123,8,345,344,381
5/1/2023,2023,5,B125,2,5,5,6
5/1/2023,2023,5,B127,5,8,15,17
5/1/2023,2023,5,B131,1,46,48,55
5/1/2023,2023,5,B132,9,373,865.55,938.16
5/1/2023,2023,5,B135,1,246,933.88,1016.67
5/1/2023,2023,5,B138,3,19,14.89,16.77
5/1/2023,2023,5,B143,2,5,9.33,8.09
5/1/2023,2023,5,B144,1,45,33.02,36.43
5/1/2023,2023,5,B145,2,7,8.79,9.33
5/1/2023,2023,5,B146,1,2,0.83,0.96
5/1/2023,2023,5,B152,1,13,6.13,5.43
5/1/2023,2023,5,B158,3,33,81.28,95.85
5/1/2023,2023,5,B161,8,51,117.65,127.71
5/1/2023,2023,5,B164,1,2,12.23,13.25
5/1/2023,2023,5,B165,2,7,8.1,9.08
5/1/2023,2023,5,B166,1,89,634,675
5/1/2023,2023,5,B168,1,3,3,4
5/1/2023,2023,5,B169,1,89,88,103
5/1/2023,2023,5,B170,1,2,6.11,6.46
5/1/2023,2023,5,B171,2,179,334,365
5/1/2023,2023,5,B174,1,1,0.86,0.94
5/1/2023,2023,5,B175,8,152,141.5,117.67
5/1/2023,2023,5,B176,2,2,2,3
5/1/2023,2023,5,B177,2,78,83,88
5/1/2023,2023,5,B188,1,5,5,6
5/1/2023,2023,5,B192,16,1001,169.2,145.19
5/1/2023,2023,5,B205,16,1003,6195.21,6845.79
5/1/2023,2023,5,B209,1,2,2,1
5/1/2023,2023,5,B215,4,36,36,42
5/1/2023,2023,5,B225,1,2,2,3
5/1/2023,2023,5,B227,1,1,6,7
5/1/2023,2023,5,B229,1,178,1045.3,975.28
5/1/2023,2023,5,B237,16,693,133.88,112.89
5/1/2023,2023,5,B238,1,15,1.39,1.26
5/1/2023,2023,5,B239,15,971,833.36,687.09
5/1/2023,2023,5,B241,16,628,827.96,950.06
5/1/2023,2023,5,B242,7,290,100.97,83.1
5/1/2023,2023,5,B255,8,127,76.89,86.15
5/1/2023,2023,5,B259,7,187,11331,13100
5/1/2023,2023,5,B260,8,345,341,316
5/1/2023,2023,5,B261,5,8,8,9
5/1/2023,2023,5,B262,4,196,238.18,279.6
5/1/2023,2023,5,B263,9,318,154.8,171.09
5/1/2023,2023,5,B264,7,309,147.97,171.22
5/1/2023,2023,5,B265,14,298,253.99,284.92
5/1/2023,2023,5,B266,5,37,506,564
5/1/2023,2023,5,B268,8,657,304,325
5/1/2023,2023,5,B284,1,3,3,2
5/1/2023,2023,5,B301,1,89,303,330
5/1/2023,2023,5,B303,1,1,3,4
5/1/2023,2023,5,B304,1,15,15,16
5/1/2023,2023,5,B305,3,9,14,15
5/1/2023,2023,5,B307,1,17,170,199
5/1/2023,2023,5,B309,5,8,8,7
5/1/2023,2023,5,B312,2,18,80,89
5/1/2023,2023,5,B314,2,91,142,120
5/1/2023,2023,5,B315,1,15,0.73,0.69
5/1/2023,2023,5,B319,16,921,303.02,339.59
5/1/2023,2023,5,B320,10,355,169.29,160.62
5/1/2023,2023,5,B321,10,355,4711,3918
5/1/2023,2023,5,B322,9,346,11605,13279
5/1/2023,2023,5,B324,1,61,235,267
5/1/2023,2023,5,B325,1,89,151,173
5/1/2023,2023,5,B326,1,1,2,3
5/1/2023,2023,5,B327,1,1,10,11
5/1/2023,2023,5,B331,1,3,10,11
5/1/2023,2023,5,B332,1,11,43,46
5/1/2023,2023,5,B333,1,4,20,23
5/1/2023,2023,5,B339,1,11,44,48
5/1/2023,2023,5,B340,1,1,6,7
5/1/2023,2023,5,B352,3,83,78.21,91.56
5/1/2023,2023,5,B354,1,1,0.38,0.34
5/1/2023,2023,5,B356,1,2,1,2
5/1/2023,2023,5,B372,8,310,884.94,937.62
5/1/2023,2023,5,B375,3,15,35.73,40.51
5/1/2023,2023,5,B376,1,171,460.03,520.16
5/1/2023,2023,5,B377,16,1003,212.93,225.69
5/1/2023,2023,5,B380,1,155,82.17,89.04
5/1/2023,2023,5,B381,14,918,475.99,501.95
5/1/2023,2023,5,B382,2,6,2.2,2.46
5/1/2023,2023,5,B387,1,113,115,123
5/1/2023,2023,5,B492,1,15,0.56,0.5
5/1/2023,2023,5,B497,1,15,1.55,1.42
5/1/2023,2023,5,B507,1,1,0.39,0.41
5/1/2023,2023,5,B508,1,8,7.08,7.7
5/1/2023,2023,5,B509,1,6,7.77,8.33
6/1/2023,2023,6,B002,1,82,77,90
6/1/2023,2023,6,B010,8,308,18.71,21.2
6/1/2023,2023,6,B011,2,11,2,2.15
6/1/2023,2023,6,B012,6,735,168.68,193.65
6/1/2023,2023,6,B013,4,703,104.9,96.87
6/1/2023,2023,6,B014,2,11,2,2.17
6/1/2023,2023,6,B015,2,30,7.19,7.93
6/1/2023,2023,6,B016,8,743,73.58,77.99
6/1/2023,2023,6,B017,1,73,8.69,9.39
6/1/2023,2023,6,B018,3,77,133.22,143.34
6/1/2023,2023,6,B020,2,11,11,12
6/1/2023,2023,6,B021,1,123,479,397
6/1/2023,2023,6,B023,16,975,1471.45,1632.21
6/1/2023,2023,6,B029,1,82,81,73
6/1/2023,2023,6,B032,1,129,26.78,29.8
6/1/2023,2023,6,B040,2,188,64.35,54.84
6/1/2023,2023,6,B043,2,81,11.41,12.14
6/1/2023,2023,6,B049,2,309,82.14,90.94
6/1/2023,2023,6,B052,9,343,27.81,29.94
6/1/2023,2023,6,B053,2,3,2.33,1.93
6/1/2023,2023,6,B055,1,1,0.22,0.25
6/1/2023,2023,6,B057,7,40,8.3,8.97
6/1/2023,2023,6,B062,4,146,28.32,29.98
6/1/2023,2023,6,B065,2,244,47.32,53.33
6/1/2023,2023,6,B066,1,18,0.86,0.93
6/1/2023,2023,6,B069,9,310,311,278
6/1/2023,2023,6,B071,16,975,245.17,201.89
6/1/2023,2023,6,B072,1,1,2,1
6/1/2023,2023,6,B073,1,1,2.86,3.29
6/1/2023,2023,6,B076,2,7,27,30
6/1/2023,2023,6,B077,9,311,425,359
6/1/2023,2023,6,B078,3,6,4.97,5.75
6/1/2023,2023,6,B079,7,289,28732,32584
6/1/2023,2023,6,B080,1,80,84,97
6/1/2023,2023,6,B081,7,353,563.9,626.58
6/1/2023,2023,6,B082,5,136,1458.09,1541.46
6/1/2023,2023,6,B084,4,37,622.57,664.94
6/1/2023,2023,6,B086,1,1,24.76,28.75
6/1/2023,2023,6,B088,3,37,1357.24,1568.27
6/1/2023,2023,6,B089,1,210,4870.78,5616.13
6/1/2023,2023,6,B093,1,1,29.71,33.52
6/1/2023,2023,6,B102,7,300,2448.27,2179.44
6/1/2023,2023,6,B103,1,49,220.31,246.08
6/1/2023,2023,6,B104,1,1,8.77,10.19
6/1/2023,2023,6,B106,4,15,106.99,122.29
6/1/2023,2023,6,B108,8,299,589,677
6/1/2023,2023,6,B109,6,182,462,385
6/1/2023,2023,6,B112,3,17,34,39
6/1/2023,2023,6,B114,3,7,11,10
6/1/2023,2023,6,B117,2,244,47.86,55.24
6/1/2023,2023,6,B118,10,312,4252,3932
6/1/2023,2023,6,B119,6,101,99,105
6/1/2023,2023,6,B120,3,78,207,186
6/1/2023,2023,6,B123,8,299,292,341
6/1/2023,2023,6,B126,2,11,11,10
6/1/2023,2023,6,B127,5,11,22,25
6/1/2023,2023,6,B131,1,49,51,45
6/1/2023,2023,6,B132,9,339,752.54,879.09
6/1/2023,2023,6,B136,1,1,5.02,5.81
6/1/2023,2023,6,B137,1,14,10.28,11.85
6/1/2023,2023,6,B138,3,29,21.53,24.49
6/1/2023,2023,6,B143,1,1,1.04,0.94
6/1/2023,2023,6,B144,1,28,21.02,23.49
6/1/2023,2023,6,B145,2,11,12.38,11.72
6/1/2023,2023,6,B146,1,2,2.33,2.65
6/1/2023,2023,6,B150,1,1,1,1.15
6/1/2023,2023,6,B152,1,11,7.85,9.02
6/1/2023,2023,6,B154,1,15,6.23,6.75
6/1/2023,2023,6,B155,1,1,1.46,1.64
6/1/2023,2023,6,B156,1,1,1.06,1.13
6/1/2023,2023,6,B158,4,51,123.07,143.29
6/1/2023,2023,6,B159,1,307,1054.85,1241.66
6/1/2023,2023,6,B161,8,56,116.86,127.78
6/1/2023,2023,6,B164,1,1,8.62,9.44
6/1/2023,2023,6,B165,1,4,5.89,4.9
6/1/2023,2023,6,B166,1,73,524,589
6/1/2023,2023,6,B168,1,8,8,9
6/1/2023,2023,6,B169,1,96,99,108
6/1/2023,2023,6,B170,1,3,8.7,8.12
6/1/2023,2023,6,B175,8,142,136.23,150.49
6/1/2023,2023,6,B183,1,1,42,47
6/1/2023,2023,6,B185,1,1,1,1
6/1/2023,2023,6,B188,1,5,5,6
6/1/2023,2023,6,B189,1,71,65,70
6/1/2023,2023,6,B192,16,1137,202.47,169.85
6/1/2023,2023,6,B205,16,1140,6836.07,7896.9
6/1/2023,2023,6,B207,1,82,81,87
6/1/2023,2023,6,B209,1,3,3,4
6/1/2023,2023,6,B213,1,4,16,18
6/1/2023,2023,6,B215,3,14,14,16
6/1/2023,2023,6,B225,1,3,3,4
6/1/2023,2023,6,B226,3,171,255,297
6/1/2023,2023,6,B227,1,1,6,5
6/1/2023,2023,6,B229,2,170,871.33,718.39
6/1/2023,2023,6,B237,16,741,145.61,160.44
6/1/2023,2023,6,B238,1,18,1.77,1.58
6/1/2023,2023,6,B239,15,1039,815,749.64
6/1/2023,2023,6,B241,16,674,849.13,791.41
6/1/2023,2023,6,B242,7,397,142.97,130.5
6/1/2023,2023,6,B255,8,122,55.6,62.37
6/1/2023,2023,6,B259,7,289,14813,16966
6/1/2023,2023,6,B260,8,299,298,326
6/1/2023,2023,6,B261,5,11,11,12
6/1/2023,2023,6,B262,3,175,223.06,247.66
6/1/2023,2023,6,B263,9,289,137.97,156.78
6/1/2023,2023,6,B264,7,277,128.75,140.68
6/1/2023,2023,6,B265,14,379,304.39,334.24
6/1/2023,2023,6,B266,5,23,323,341
6/1/2023,2023,6,B270,8,839,339,298
6/1/2023,2023,6,B284,1,8,8,7
6/1/2023,2023,6,B293,1,1,1,2
6/1/2023,2023,6,B301,1,96,316,356
6/1/2023,2023,6,B303,2,2,5,6
6/1/2023,2023,6,B304,1,10,10,9
6/1/2023,2023,6,B305,2,4,9,8
6/1/2023,2023,6,B306,1,27,251,266
6/1/2023,2023,6,B309,5,11,11,12
6/1/2023,2023,6,B312,3,29,130,149
6/1/2023,2023,6,B314,2,99,154,175
6/1/2023,2023,6,B315,1,18,0.94,1.08
6/1/2023,2023,6,B316,1,1,0.05,0.06
6/1/2023,2023,6,B319,16,1059,336.41,314.14
6/1/2023,2023,6,B320,10,312,148.21,125.94
6/1/2023,2023,6,B321,10,312,4201,4783
6/1/2023,2023,6,B322,9,300,10198,10765
6/1/2023,2023,6,B323,1,82,82,94
6/1/2023,2023,6,B325,1,96,153,138
6/1/2023,2023,6,B326,1,1,2,3
6/1/2023,2023,6,B331,1,11,44,51
6/1/2023,2023,6,B333,1,11,52,59
6/1/2023,2023,6,B335,1,7,25,21
6/1/2023,2023,6,B339,1,7,29,34
6/1/2023,2023,6,B352,2,76,74.58,70.42
6/1/2023,2023,6,B354,1,1,0.38,0.44
6/1/2023,2023,6,B356,1,1,1,1
6/1/2023,2023,6,B372,8,283,797.89,890.41
6/1/2023,2023,6,B375,2,9,24.28,27.71
6/1/2023,2023,6,B376,1,248,625.43,686
6/1/2023,2023,6,B377,16,1140,251.49,269.82
6/1/2023,2023,6,B380,1,242,145.45,166.38
6/1/2023,2023,6,B381,14,1046,536.68,579.62
6/1/2023,2023,6,B382,2,11,4.44,5.2
6/1/2023,2023,6,B387,1,133,126,142
6/1/2023,2023,6,B490,1,1,2.12,1.91
6/1/2023,2023,6,B492,1,18,0.72,0.77
6/1/2023,2023,6,B493,1,1,2.05,1.77
6/1/2023,2023,6,B494,1,82,80,91
6/1/2023,2023,6,B497,1,18,1.9,2
6/1/2023,2023,6,B507,1,1,0.4,0.33
6/1/2023,2023,6,B508,1,8,6.82,7.32
7/1/2023,2023,7,B009,1,1,92,77
7/1/2023,2023,7,B010,8,488,28.77,30.52
7/1/2023,2023,7,B011,2,7,1.17,0.97
7/1/2023,2023,7,B012,6,741,152.52,165.03
7/1/2023,2023,7,B013,4,707,90.05,99.89
7/1/2023,2023,7,B014,2,7,1.09,1.16
7/1/2023,2023,7,B015,2,32,8.41,9.16
7/1/2023,2023,7,B016,8,745,64.71,71.39
7/1/2023,2023,7,B017,1,82,10.7,12.26
7/1/2023,2023,7,B018,3,87,148.34,133.72
7/1/2023,2023,7,B020,3,32,32,29
7/1/2023,2023,7,B023,16,1225,1958.96,2059.65
7/1/2023,2023,7,B027,1,1,1,2
7/1/2023,2023,7,B029,1,117,118,124
7/1/2023,2023,7,B032,1,79,17.55,19.65
7/1/2023,2023,7,B038,1,1,0.05,0.06
7/1/2023,2023,7,B040,2,204,70.22,74.94
7/1/2023,2023,7,B044,2,89,13.19,15.48
7/1/2023,2023,7,B049,2,340,88.96,104.71
7/1/2023,2023,7,B052,9,501,37,39.16
7/1/2023,2023,7,B053,2,7,3.06,2.53
7/1/2023,2023,7,B055,1,6,0.94,1.06
7/1/2023,2023,7,B057,7,52,8.27,6.88
7/1/2023,2023,7,B062,3,59,7.14,6.12
7/1/2023,2023,7,B063,1,10,2.01,2.31
7/1/2023,2023,7,B065,2,201,41.03,35.26
7/1/2023,2023,7,B066,1,13,0.62,0.69
7/1/2023,2023,7,B069,9,491,484,549
7/1/2023,2023,7,B071,16,1088,250.41,278.25
7/1/2023,2023,7,B076,3,32,134,156
7/1/2023,2023,7,B077,9,491,620,722
7/1/2023,2023,7,B078,3,3,1.33,1.54
7/1/2023,2023,7,B079,7,306,30791,35503
7/1/2023,2023,7,B081,7,299,542.22,635
7/1/2023,2023,7,B082,5,52,873.04,1011.17
7/1/2023,2023,7,B086,1,1,15.09,13.42
7/1/2023,2023,7,B088,3,23,931.29,1085.89
7/1/2023,2023,7,B089,1,230,5947.46,6836.22
7/1/2023,2023,7,B091,1,1,27.79,24.51
7/1/2023,2023,7,B092,2,11,96.46,85.87
7/1/2023,2023,7,B096,4,40,855.04,977.34
7/1/2023,2023,7,B097,1,63,276.37,237.1
7/1/2023,2023,7,B102,6,464,3498.83,4035.17
7/1/2023,2023,7,B104,1,1,8.36,7.94
7/1/2023,2023,7,B106,4,17,150.54,162.66
7/1/2023,2023,7,B108,8,485,938,867
7/1/2023,2023,7,B110,2,78,226,203
7/1/2023,2023,7,B114,3,6,10,9
7/1/2023,2023,7,B115,3,8,11,12
7/1/2023,2023,7,B116,6,126,366,303
7/1/2023,2023,7,B117,2,201,39.34,46.04
7/1/2023,2023,7,B118,9,491,6669,7511
7/1/2023,2023,7,B119,7,135,136,155
7/1/2023,2023,7,B120,2,12,52,59
7/1/2023,2023,7,B123,8,485,486,421
7/1/2023,2023,7,B126,3,32,33,38
7/1/2023,2023,7,B127,4,6,12,14
7/1/2023,2023,7,B131,1,63,58,63
7/1/2023,2023,7,B132,9,501,1070.55,948.23
7/1/2023,2023,7,B133,1,1,0.55,0.5
7/1/2023,2023,7,B138,3,20,14.88,17.55
7/1/2023,2023,7,B143,2,5,11.01,12.79
7/1/2023,2023,7,B144,1,69,50.42,54.63
7/1/2023,2023,7,B145,2,14,16.65,18.67
7/1/2023,2023,7,B146,1,2,2.51,2.67
7/1/2023,2023,7,B147,1,338,1188.79,1076.64
7/1/2023,2023,7,B149,1,1,2.05,2.41
7/1/2023,2023,7,B150,1,1,1.05,1.11
7/1/2023,2023,7,B151,1,1,4.06,4.44
7/1/2023,2023,7,B153,1,1,1.88,2.13
7/1/2023,2023,7,B154,1,15,12.74,13.95
7/1/2023,2023,7,B158,4,38,90.6,105.84
7/1/2023,2023,7,B160,1,9,7.9,7.37
7/1/2023,2023,7,B161,8,75,185.55,197.19
7/1/2023,2023,7,B164,1,1,4.43,5.08
7/1/2023,2023,7,B165,1,4,2.71,2.99
7/1/2023,2023,7,B166,1,82,549,620
7/1/2023,2023,7,B168,1,4,4,5
7/1/2023,2023,7,B169,1,124,123,133
7/1/2023,2023,7,B171,2,208,357,325
7/1/2023,2023,7,B175,9,184,181.7,159.06
7/1/2023,2023,7,B181,1,5,4,5
7/1/2023,2023,7,B185,2,2,2,3
7/1/2023,2023,7,B188,1,5,5,6
7/1/2023,2023,7,B189,1,1,2,1
7/1/2023,2023,7,B192,16,1354,221.19,186.9
7/1/2023,2023,7,B205,16,1356,7898.04,9038.46
7/1/2023,2023,7,B206,4,41,35.36,38.31
7/1/2023,2023,7,B207,1,117,120,139
7/1/2023,2023,7,B208,1,117,92,97
7/1/2023,2023,7,B229,2,208,1077.47,991.06
7/1/2023,2023,7,B237,16,876,163.44,142.02
7/1/2023,2023,7,B238,1,13,1.26,1.47
7/1/2023,2023,7,B239,15,1195,980.58,1133.67
7/1/2023,2023,7,B241,16,870,1111.79,1270.79
7/1/2023,2023,7,B242,7,383,143.42,168.36
7/1/2023,2023,7,B243,1,1,0.73,0.81
7/1/2023,2023,7,B255,8,126,73.5,80.71
7/1/2023,2023,7,B259,7,306,16178,17487
7/1/2023,2023,7,B260,8,485,488,429
7/1/2023,2023,7,B261,4,6,6,7
7/1/2023,2023,7,B262,4,124,246.94,212.17
7/1/2023,2023,7,B263,8,444,205.65,216.05
7/1/2023,2023,7,B264,7,438,200.23,172.87
7/1/2023,2023,7,B265,15,443,362.95,405.06
7/1/2023,2023,7,B266,6,47,637,684
7/1/2023,2023,7,B267,8,873,418,463
